osm_id,name
n1035428439,"{""cs"": ""Hassi-El-F'Hel"", ""de"": ""Hassi-El-F'Hel"", ""en"": ""Hassi-El-F'Hel"", ""es"": ""Hassi-El-F'Hel"", ""fr"": ""Hassi Fehal"", ""ja"": ""ハッシ・エル・フヘル"", ""ko"": ""하시엘펠"", ""pl"": ""Hassi-El-F'Hel"", ""ru"": ""Хасс-эль-Фель"", ""th"": ""ฮัสซิ เอล เฟล"", ""tr"": ""Hassi-El-F'Hel"", ""vi"": ""Hassi-El-F'Hel"", ""es_AR"": ""Hassi-El-F'Hel"", ""zh_TW"": ""哈西法海爾""}"
n1035483436,"{""cs"": ""Marouket"", ""de"": ""Marouket"", ""en"": ""Marouket"", ""es"": ""Marouket"", ""fr"": ""Marouket"", ""ja"": ""マルーケト"", ""ko"": ""마로캇"", ""pl"": ""Marouket"", ""ru"": ""Маруке"", ""th"": ""มาโรเคต"", ""tr"": ""Marouket"", ""vi"": ""Marouket"", ""es_AR"": ""Marouket"", ""zh_TW"": ""莫魯給""}"
n1037240744,"{""cs"": ""Talsint"", ""de"": ""Talsint"", ""en"": ""Talsint"", ""es"": ""Talsint"", ""fr"": ""Talsint"", ""ja"": ""タルシヌト"", ""ko"": ""탈신트"", ""pl"": ""Talsint"", ""ru"": ""Тальсинт"", ""th"": ""ทาลซิน"", ""tr"": ""Talsint"", ""vi"": ""Talsint"", ""es_AR"": ""Talsint"", ""zh_TW"": ""泰勒辛特""}"
n1037917163,"{""en"": ""Dunedin"", ""ja"": ""ダニーディン"", ""th"": ""ดูเนดิน"", ""vi"": ""Dunedin"", ""zh_TW"": ""丹尼丁""}"
n1037964689,"{""cs"": ""Rawa"", ""de"": ""Rawa"", ""en"": ""Rawa"", ""es"": ""Rawa"", ""fr"": ""Rawa"", ""pl"": ""Rawa"", ""tr"": ""Rawa"", ""es_AR"": ""Rawa""}"
n1038001766,"{""cs"": ""Chantajské jezero"", ""de"": ""Khantayskoye Ozero"", ""en"": ""Khantayskoye Ozero"", ""es"": ""Khantayskoye Ozero"", ""fr"": ""Khantayskoye Ozero"", ""pl"": ""Jezioro Chantajskoje"", ""ru"": ""Хантайское Озеро"", ""tr"": ""Khantayskoe Ozero"", ""es_AR"": ""Khantayskoye Ozero""}"
n1038003890,"{""cs"": ""Panteleeva"", ""de"": ""Panteleeva"", ""en"": ""Panteleeva"", ""es"": ""Panteleeva"", ""fr"": ""Panteleeva"", ""pl"": ""Pantielieiewa"", ""ru"": ""Пантелеева"", ""tr"": ""Panteleeva"", ""es_AR"": ""Panteleeva""}"
n1038265913,"{""cs"": ""Ikwiriri"", ""de"": ""Ikwiriri"", ""en"": ""Ikwiriri"", ""es"": ""Ikwiriri"", ""fr"": ""Ikwiriri"", ""ja"": ""イクウィリリ"", ""ko"": ""이크위리리"", ""pl"": ""Ikwiriri"", ""ru"": ""Иквирири"", ""th"": ""อิควีรีรี"", ""tr"": ""Ikwiriri"", ""vi"": ""Ikwiriri"", ""es_AR"": ""Ikwiriri"", ""zh_TW"": ""伊克韋里里""}"
n1038498143,"{""cs"": ""Akhfennir"", ""de"": ""Akhfennir"", ""en"": ""Akhfennir"", ""es"": ""Akhfennir"", ""fr"": ""Akhfennir"", ""pl"": ""Akhfennir"", ""ru"": ""Акфенир"", ""tr"": ""Akhfennir"", ""es_AR"": ""Akhfennir""}"
n1039049754,"{""en"": ""Abdulovo"", ""ru"": ""Абдулово""}"
n103905360,"{""en"": ""Mount Hagen"", ""ja"": ""マウント・ハーゲン"", ""th"": ""เมานท์ ฮาเกน"", ""vi"": ""Mount Hagen"", ""zh_TW"": ""芒特哈根""}"
n103913308,"{""en"": ""Lae"", ""ja"": ""ラエ"", ""th"": ""เล"", ""vi"": ""Lae"", ""zh_TW"": ""拉埃""}"
n1039378511,"{""en"": ""Eskipazar"", ""ru"": ""Эскипазар""}"
n1042040107,"{""cs"": ""Wema"", ""de"": ""Wema"", ""en"": ""Wema"", ""es"": ""Wema"", ""fr"": ""Wema"", ""ja"": ""ウェマ"", ""ko"": ""웨마"", ""pl"": ""Wema"", ""ru"": ""Вэма"", ""th"": ""เวมา"", ""tr"": ""Wema"", ""vi"": ""Wema"", ""es_AR"": ""Wema"", ""zh_TW"": ""韋馬""}"
n1044077335,"{""ru"": ""Бохан""}"
n1045662261,"{""cs"": ""Imeni Babuškina"", ""de"": ""Imeni Babushkina"", ""en"": ""Imeni Babushkina"", ""es"": ""Imeni Babushkina"", ""fr"": ""Imeni Babushkina"", ""pl"": ""Imienia Babuszkina"", ""ru"": ""имени Бабушкина"", ""tr"": ""Imeni Babushkina"", ""es_AR"": ""Imeni Babushkina""}"
n1045663790,"{""cs"": ""Kichmengsky Gorodok"", ""de"": ""Kichmengsky Gorodok"", ""en"": ""Kichmengsky Gorodok"", ""es"": ""Kichmengsky Gorodok"", ""fr"": ""Kichmengsky Gorodok"", ""pl"": ""Kiczmengskij Gorodok"", ""ru"": ""Кичменгский Городок"", ""tr"": ""Kichmengsky Gorodok"", ""es_AR"": ""Kichmengsky Gorodok""}"
n1046100133,"{""cs"": ""Abidžan"", ""de"": ""Abidjan"", ""en"": ""Abidjan"", ""es"": ""Abiyán"", ""fr"": ""Abidjan"", ""ja"": ""アビジャン"", ""ko"": ""아비장"", ""pl"": ""Abidjan"", ""pt"": ""Abidjan"", ""ru"": ""Абиджан"", ""th"": ""อาบีจาน"", ""tr"": ""Abidjan"", ""vi"": ""Abidjan"", ""es_AR"": ""Abiyán"", ""pt_BR"": ""Abidjan"", ""zh_TW"": ""阿必尚""}"
n1046770356,"{""en"": ""La Fábrica"", ""ru"": ""Ла-Фабрика""}"
n1048231482,"{""en"": ""Sıtma"", ""ru"": ""Сытма""}"
n1048388828,"{""en"": ""Atikokan"", ""es"": ""Atikokan"", ""pt"": ""Atikokan"", ""es_AR"": ""Atikokan"", ""pt_BR"": ""Atikokan""}"
n1048709876,"{""cs"": ""Belushya Guba"", ""de"": ""Belushya Guba"", ""en"": ""Belushya Guba"", ""es"": ""Belushya Guba"", ""fr"": ""Belushya Guba"", ""pl"": ""Biełuszja Guba"", ""ru"": ""Белушья Губа"", ""tr"": ""Belushya Guba"", ""es_AR"": ""Belushya Guba""}"
n1049115795,"{""en"": ""Bogatoye"", ""ru"": ""Богатое""}"
n1049441889,"{""cs"": ""Belaja Gora"", ""de"": ""Belaya Gora"", ""en"": ""Belaya Gora"", ""es"": ""Belaya Gora"", ""fr"": ""Belaya Gora"", ""pl"": ""Biełaja Gora"", ""ru"": ""Белая Гора"", ""tr"": ""Belaya Gora"", ""es_AR"": ""Belaya Gora""}"
n1050101941,"{""cs"": ""Bereznik"", ""de"": ""Bereznik"", ""en"": ""Bereznik"", ""es"": ""Bereznik"", ""fr"": ""Bereznik"", ""pl"": ""Bereźnik"", ""ru"": ""Березник"", ""tr"": ""Bereznik"", ""es_AR"": ""Bereznik""}"
n1050199671,"{""cs"": ""Usť-Chulasa"", ""de"": ""Ust-Chulasa"", ""en"": ""Ust-Chulasa"", ""es"": ""Ust Chulasa"", ""fr"": ""Oust-Chulasa"", ""pl"": ""Ust-Chulasa"", ""ru"": ""Усть-Чуласа"", ""tr"": ""Ust-Chulasa"", ""es_AR"": ""Ust Chulasa""}"
n1050392707,"{""cs"": ""Shangas"", ""de"": ""Shangas"", ""en"": ""Shangas"", ""es"": ""Shangas"", ""fr"": ""Shangas"", ""pl"": ""Szangas"", ""ru"": ""Шангас"", ""tr"": ""Shangas"", ""es_AR"": ""Shangas""}"
n1051477905,"{""en"": ""Shelkovo"", ""ru"": ""Шелково""}"
n1051477982,"{""en"": ""Cherpessa"", ""ru"": ""Черпесса""}"
n1051744816,"{""en"": ""Polyane"", ""ru"": ""Поляне""}"
n1051744948,"{""en"": ""Vorontsovo"", ""ru"": ""Воронцово""}"
n1051744998,"{""en"": ""Krestilovo"", ""ru"": ""Крестилово""}"
n1051745335,"{""en"": ""Vyaz"", ""ru"": ""Вяз""}"
n105352067,"{""cs"": ""Mucur"", ""de"": ""Mucur"", ""en"": ""Mucur"", ""es"": ""Mucur"", ""fr"": ""Mucur"", ""pl"": ""Mucur"", ""ru"": ""Муджур"", ""tr"": ""Mucur"", ""es_AR"": ""Mucur""}"
n105404824,"{""en"": ""Ereğli"", ""ru"": ""Эрегли""}"
n105417096,"{""en"": ""Bingara"", ""ja"": ""ビンガラ"", ""th"": ""บิงการา"", ""vi"": ""Bingara"", ""zh_TW"": ""賓加拉""}"
n105552003,"{""ja"": ""アタンガ"", ""th"": ""อัตตุงกา"", ""vi"": ""Attunga"", ""zh_TW"": ""阿唐加""}"
n1055835862,"{""ja"": ""バラ・バラ・エクスプロレイション・キャンプ"", ""th"": ""ค่ายสำรวจ บัลลา บัลลา"", ""vi"": ""Trạm Thăm dò Balla Balla"", ""zh_TW"": ""巴拉巴拉勘探營地""}"
n105871679,"{""en"": ""Acıgöl"", ""ru"": ""Аджыгёль""}"
n105917986,"{""cs"": ""Yahyalı"", ""de"": ""Yahyalı"", ""en"": ""Yahyalı"", ""es"": ""Yahyalı"", ""fr"": ""Yahyalı"", ""pl"": ""Yahyalı"", ""ru"": ""Яхьялы"", ""tr"": ""Yahyalı"", ""es_AR"": ""Yahyalı""}"
n1059862891,"{""cs"": ""Zolotonoša"", ""de"": ""Solotonoscha"", ""en"": ""Zolotonosha"", ""es"": ""Zolotonosha"", ""fr"": ""Zolotonocha"", ""pl"": ""Zołotonosza"", ""ru"": ""Золотоноша"", ""tr"": ""Zolotonosha"", ""es_AR"": ""Zolotonosha""}"
n1060463869,"{""en"": ""Patrovka"", ""ru"": ""Патровка""}"
n1061028810,"{""en"": ""Turn Peak"", ""ja"": ""ターン・ピーク"", ""th"": ""ยอดเทิร์น"", ""vi"": ""Đỉnh Turn"", ""zh_TW"": ""滕恩峰""}"
n1063657093,"{""cs"": ""Charyjalach"", ""de"": ""Kharyyalakh"", ""en"": ""Kharyyalakh"", ""es"": ""Kharyyalakh"", ""fr"": ""Kharyyalakh"", ""pl"": ""Charyjalach"", ""ru"": ""Харыялах"", ""tr"": ""Kharyyalakh"", ""es_AR"": ""Kharyyalakh""}"
n1064342120,"{""en"": ""Oyalı"", ""ru"": ""Оялы""}"
n1064555361,"{""en"": ""Ketul"", ""ru"": ""Кетул""}"
n1064593074,"{""cs"": ""Voynitsa"", ""de"": ""Voynitsa"", ""en"": ""Voynitsa"", ""es"": ""Voynitsa"", ""fr"": ""Voynitsa"", ""pl"": ""Wojnica"", ""ru"": ""Войница"", ""tr"": ""Voynitsa"", ""es_AR"": ""Voynitsa""}"
n1064720325,"{""en"": ""Kupres"", ""ru"": ""Купрес""}"
n1064858967,"{""cs"": ""Bolšaja Koča"", ""de"": ""Bolshaya Kocha"", ""en"": ""Bolshaya Kocha"", ""es"": ""Bolshaya Kocha"", ""fr"": ""Bolshaya Kocha"", ""pl"": ""Bolszaja Kocha"", ""ru"": ""Большая Коча"", ""tr"": ""Bolshaya Kocha"", ""es_AR"": ""Bolshaya Kocha""}"
n1065690226,"{""ru"": ""Харбыкан""}"
n1065690391,"{""cs"": ""Verchnaja Amga"", ""de"": ""Verkhnyaya Amga"", ""en"": ""Verkhnyaya Amga"", ""es"": ""Verkhnyaya Amga"", ""fr"": ""Verkhnyaya Amga"", ""pl"": ""Werchniaja Amga"", ""ru"": ""Верхняя Амга"", ""tr"": ""Verkhnyaya Amga"", ""es_AR"": ""Verkhnyaya Amga""}"
n1065690514,"{""cs"": ""Munduruchchu"", ""de"": ""Munduruchchu"", ""en"": ""Munduruchchu"", ""es"": ""Munduruchchu"", ""fr"": ""Munduruchchu"", ""pl"": ""Munduruczczu"", ""ru"": ""Мундуруччу"", ""tr"": ""Munduruchchu"", ""es_AR"": ""Munduruchchu""}"
n1066435579,"{""cs"": ""Pinega"", ""de"": ""Pinega"", ""en"": ""Pinega"", ""es"": ""Pinega"", ""fr"": ""Pinega"", ""pl"": ""Piniega"", ""ru"": ""Пинега"", ""tr"": ""Pinega"", ""es_AR"": ""Pinega""}"
n1066451344,"{""cs"": ""Dorogorskoje"", ""de"": ""Dorogorskoe"", ""en"": ""Dorogorskoye"", ""es"": ""Dorogorskoye"", ""fr"": ""Dorogorskoye"", ""pl"": ""Dorogorskoje"", ""ru"": ""Дорогорское"", ""tr"": ""Dorogorskoe"", ""es_AR"": ""Dorogorskoye""}"
n1067034190,"{""cs"": ""Askiz"", ""de"": ""Askis"", ""en"": ""Askiz"", ""es"": ""Askiz"", ""fr"": ""Askiz"", ""pl"": ""Askiz"", ""ru"": ""Аскиз"", ""tr"": ""Askiz"", ""es_AR"": ""Askiz""}"
n1067034194,"{""cs"": ""Gornyj"", ""de"": ""Gornyj"", ""en"": ""Gorny"", ""es"": ""Gornyj"", ""fr"": ""Gorny"", ""ja"": ""ゴルニ"", ""ko"": ""고르니"", ""pl"": ""Gornyj"", ""ru"": ""Горный"", ""th"": ""กอร์นี"", ""tr"": ""Gorny"", ""vi"": ""Gorny"", ""es_AR"": ""Gornyj"", ""zh_TW"": ""高爾尼""}"
n1067350202,"{""en"": ""Varniai"", ""ru"": ""Варняй""}"
n1068534885,"{""cs"": ""Etbash"", ""de"": ""Etbash"", ""en"": ""Etbash"", ""es"": ""Etbash"", ""fr"": ""Etbash"", ""ja"": ""エトバシ"", ""pl"": ""Etbash"", ""ru"": ""Этбаш"", ""th"": ""เอทบาช"", ""tr"": ""Etbash"", ""vi"": ""Etbash"", ""es_AR"": ""Etbash"", ""zh_TW"": ""艾特巴席""}"
n1068534980,"{""cs"": ""Cemenebit"", ""de"": ""Cemenebit"", ""en"": ""Cemenebit"", ""es"": ""Cemenebit"", ""fr"": ""Cemenebit"", ""ja"": ""シメンビト"", ""pl"": ""Cemenebit"", ""ru"": ""Чеменебит"", ""th"": ""เซเมเนบิต"", ""tr"": ""Cemenebit"", ""vi"": ""Cemenebit"", ""es_AR"": ""Cemenebit"", ""zh_TW"": ""仙莫涅比""}"
n1068534990,"{""cs"": ""Yerbent"", ""de"": ""Yerbent"", ""en"": ""Yerbent"", ""es"": ""Yerbent"", ""fr"": ""Iyerbent"", ""ja"": ""イェルベント"", ""pl"": ""Yerbent"", ""ru"": ""Ербент"", ""th"": ""เยอร์เบนต์"", ""tr"": ""Yerbent"", ""vi"": ""Yerbent"", ""es_AR"": ""Yerbent"", ""zh_TW"": ""葉爾本特""}"
n1068535024,"{""cs"": ""Lekker"", ""de"": ""Lekker"", ""en"": ""Lekker"", ""es"": ""Lekker"", ""fr"": ""Lekker"", ""ja"": ""リッケル"", ""pl"": ""Lekker"", ""ru"": ""Леккер"", ""th"": ""เลคเคอร์"", ""tr"": ""Lekker"", ""vi"": ""Lekker"", ""es_AR"": ""Lekker"", ""zh_TW"": ""累克爾""}"
n1068535073,"{""cs"": ""Magdanly"", ""de"": ""Magdanly"", ""en"": ""Magdanly"", ""es"": ""Magdanly"", ""fr"": ""Magdanly"", ""ja"": ""マグダンリ"", ""pl"": ""Gowurdak"", ""ru"": ""Магданлы"", ""th"": ""แมกดานลี"", ""tr"": ""Magdanly"", ""vi"": ""Magdanly"", ""es_AR"": ""Magdanly"", ""zh_TW"": ""高爾達克""}"
n1068535136,"{""cs"": ""Yakeper"", ""de"": ""Yakeper"", ""en"": ""Yakeper"", ""es"": ""Yakeper"", ""fr"": ""Yakeper"", ""pl"": ""Yakeper"", ""ru"": ""Якепер"", ""tr"": ""Yakeper"", ""es_AR"": ""Yakeper""}"
n1068535226,"{""cs"": ""Khalach"", ""de"": ""Khalach"", ""en"": ""Khalach"", ""es"": ""Khalach"", ""fr"": ""Khalach"", ""ja"": ""ハラク"", ""pl"": ""Khalach"", ""ru"": ""Халач"", ""th"": ""คาลัค"", ""tr"": ""Khalach"", ""vi"": ""Khalach"", ""es_AR"": ""Khalach"", ""zh_TW"": ""克哈拉奇""}"
n1068535250,"{""cs"": ""Kabakly-Kurgan"", ""de"": ""Kabakly-Kurgan"", ""en"": ""Kabakly-Kurgan"", ""es"": ""Kabakly-Kurgan"", ""fr"": ""Kabakly-Kurgan"", ""ja"": ""カバクリー＝コルガン"", ""pl"": ""Kabakly-Kurgan"", ""ru"": ""Кабаклы-Курган"", ""th"": ""คาบัคลี คูร์กาน"", ""tr"": ""Kabakly-Kurgan"", ""vi"": ""Kabakly-Kurgan"", ""es_AR"": ""Kabakly-Kurgan"", ""zh_TW"": ""卡巴克里庫爾干""}"
n1068535268,"{""cs"": ""Okarem"", ""de"": ""Okarem"", ""en"": ""Okarem"", ""es"": ""Okarem"", ""fr"": ""Okarem"", ""ja"": ""オカレム"", ""pl"": ""Okarem"", ""ru"": ""Экерем"", ""th"": ""โอคาเรม"", ""tr"": ""Okarem"", ""vi"": ""Okarem"", ""es_AR"": ""Okarem"", ""zh_TW"": ""歐卡倫""}"
n1068535286,"{""en"": ""Garabogaz"", ""ru"": ""Карабогаз""}"
n1068535298,"{""cs"": ""Tezeyol"", ""de"": ""Tezeyol"", ""en"": ""Tezeyol"", ""es"": ""Tezeyol"", ""fr"": ""Tezeyol"", ""ja"": ""タジェイル"", ""pl"": ""Tezeyol"", ""ru"": ""Тезейол"", ""th"": ""เทเซยอล"", ""tr"": ""Tezeyol"", ""vi"": ""Tezeyol"", ""es_AR"": ""Tezeyol"", ""zh_TW"": ""塔茲尤""}"
n1068611630,"{""cs"": ""Ust-Berezovka"", ""de"": ""Ust-Berezovka"", ""en"": ""Ust-Berezovka"", ""es"": ""Ust-Berezovka"", ""fr"": ""Ust-Berezovka"", ""pl"": ""Ust-Berezowka"", ""ru"": ""Усть-Березовка"", ""tr"": ""Ust-Berezovka"", ""es_AR"": ""Ust-Berezovka""}"
n1068781330,"{""cs"": ""Bolšoj Nimnyr"", ""de"": ""Bolshoy Nimnyr"", ""en"": ""Bolshoy Nimnyr"", ""es"": ""Bolshoy Nimnyr"", ""fr"": ""Bolshoy Nimnyr"", ""pl"": ""Bolszoj Nimnyr"", ""ru"": ""Большой Нимныр"", ""tr"": ""Bolshoy Nimnyr"", ""es_AR"": ""Bolshoy Nimnyr""}"
n1070159242,"{""ja"": ""ムドゥングダドゥ"", ""th"": ""มุดุงดาดู"", ""vi"": ""Mudungdadu"", ""zh_TW"": ""馬登達杜""}"
n1072028680,"{""cs"": ""Bettiah"", ""de"": ""Bettiah"", ""en"": ""Bettiah"", ""es"": ""Bettiah"", ""fr"": ""Bettiah"", ""ja"": ""ベティア"", ""ko"": ""베티아"", ""pl"": ""Bettiah"", ""ru"": ""Беттиах"", ""th"": ""เบตตียะ"", ""tr"": ""Bettiah"", ""vi"": ""Bettiah"", ""es_AR"": ""Bettiah"", ""zh_TW"": ""貝特蒂亞""}"
n1073096792,"{""en"": ""Quetzaltenango"", ""es"": ""Quetzaltenango"", ""pt"": ""Quetzaltenango"", ""es_AR"": ""Quetzaltenango"", ""pt_BR"": ""Quetzaltenango""}"
n107350257,"{""en"": ""Kimmirut"", ""es"": ""Kimmirut"", ""pt"": ""Kimmirut"", ""es_AR"": ""Kimmirut"", ""pt_BR"": ""Kimmirut""}"
n107350271,"{""en"": ""Letty Harbour"", ""es"": ""Letty Harbour"", ""pt"": ""Letty Harbour"", ""es_AR"": ""Letty Harbour"", ""pt_BR"": ""Letty Harbour""}"
n107350294,"{""en"": ""Aishihik"", ""es"": ""Aishihik"", ""pt"": ""Aishihik"", ""es_AR"": ""Aishihik"", ""pt_BR"": ""Aishihik""}"
n107350307,"{""en"": ""Fort Ross"", ""es"": ""Fort Ross"", ""pt"": ""Fort Ross"", ""es_AR"": ""Fort Ross"", ""pt_BR"": ""Fort Ross""}"
n107350320,"{""en"": ""Read Island"", ""es"": ""Read Island"", ""pt"": ""Read Island"", ""es_AR"": ""Read Island"", ""pt_BR"": ""Read Island""}"
n107350325,"{""en"": ""Wernecke"", ""es"": ""Wernecke"", ""pt"": ""Wernecke"", ""es_AR"": ""Wernecke"", ""pt_BR"": ""Wernecke""}"
n107350370,"{""en"": ""Nedlung"", ""es"": ""Nedlung"", ""pt"": ""Nedlung"", ""es_AR"": ""Nedlung"", ""pt_BR"": ""Nedlung""}"
n107350406,"{""en"": ""Rat River"", ""es"": ""Rat River"", ""pt"": ""Rio do Rato"", ""es_AR"": ""Rat River"", ""pt_BR"": ""Rio do Rato""}"
n107350410,"{""en"": ""Tuktoyaktuk"", ""es"": ""Tuktoyaktuk"", ""pt"": ""Tuktoyaktuk"", ""es_AR"": ""Tuktoyaktuk"", ""pt_BR"": ""Tuktoyaktuk""}"
n107350416,"{""cs"": ""Fjord Grise"", ""de"": ""Grise Fiord"", ""en"": ""Grise Fiord"", ""es"": ""Grise Fiord"", ""fr"": ""Grise Fiord"", ""pl"": ""Grise Fiord"", ""pt"": ""Grise Fiord"", ""ru"": ""Грис-Фьорд"", ""tr"": ""Grise Fiyortu"", ""es_AR"": ""Grise Fiord"", ""pt_BR"": ""Grise Fiord""}"
n107350466,"{""en"": ""Iglunga"", ""es"": ""Iglunga"", ""pt"": ""Iglunga"", ""es_AR"": ""Iglunga"", ""pt_BR"": ""Iglunga""}"
n107350492,"{""en"": ""Mould Bay"", ""es"": ""Mould Bay"", ""pt"": ""Mould Bay"", ""es_AR"": ""Mould Bay"", ""pt_BR"": ""Mould Bay""}"
n107350510,"{""en"": ""Siniyah"", ""es"": ""Siniyah"", ""pt"": ""Siniyah"", ""es_AR"": ""Siniyah"", ""pt_BR"": ""Siniyah""}"
n107350526,"{""en"": ""Kittigazuit"", ""es"": ""Kittigazuit"", ""pt"": ""Kittigazuit"", ""es_AR"": ""Kittigazuit"", ""pt_BR"": ""Kittigazuit""}"
n107350537,"{""cs"": ""Fort Conger"", ""de"": ""Fort Conger"", ""en"": ""Fort Conger"", ""es"": ""Fort Conger"", ""fr"": ""Fort Conger"", ""pl"": ""Fort Conger"", ""pt"": ""Fort Conger"", ""ru"": ""Форт-Конгер"", ""tr"": ""Fort Conger"", ""es_AR"": ""Fort Conger"", ""pt_BR"": ""Fort Conger""}"
n107350543,"{""en"": ""Fort Enterprise"", ""es"": ""Fort Enterprise"", ""pt"": ""Fort Enterprise"", ""es_AR"": ""Fort Enterprise"", ""pt_BR"": ""Fort Enterprise""}"
n107350566,"{""en"": ""Big Salmon"", ""es"": ""Big Salmon"", ""pt"": ""Big Salmon"", ""es_AR"": ""Big Salmon"", ""pt_BR"": ""Big Salmon""}"
n107350577,"{""en"": ""Wager Bay"", ""es"": ""Bahía Wager"", ""pt"": ""Baía Wager"", ""es_AR"": ""Bahía Wager"", ""pt_BR"": ""Baía Wager""}"
n107350599,"{""en"": ""Délįne"", ""es"": ""Délįne"", ""pt"": ""Délįne"", ""es_AR"": ""Délįne"", ""pt_BR"": ""Délįne""}"
n107350619,"{""en"": ""Canol"", ""es"": ""Canol"", ""pt"": ""Canol"", ""es_AR"": ""Canol"", ""pt_BR"": ""Canol""}"
n107350628,"{""en"": ""Shimik"", ""es"": ""Shimik"", ""pt"": ""Shimik"", ""es_AR"": ""Shimik"", ""pt_BR"": ""Shimik""}"
n107350637,"{""en"": ""Kekertuk"", ""es"": ""Kekertuk"", ""pt"": ""Kekertuk"", ""es_AR"": ""Kekertuk"", ""pt_BR"": ""Kekertuk""}"
n107350723,"{""en"": ""Nottingham Island"", ""es"": ""Isla Nottingham"", ""pt"": ""Ilha Nottingham"", ""es_AR"": ""Isla Nottingham"", ""pt_BR"": ""Ilha Nottingham""}"
n107350737,"{""en"": ""Chesterfield Inlet"", ""es"": ""Chesterfield Inlet"", ""pt"": ""Chesterfield Inlet"", ""es_AR"": ""Chesterfield Inlet"", ""pt_BR"": ""Chesterfield Inlet""}"
n107350757,"{""en"": ""Saputit"", ""es"": ""Saputit"", ""pt"": ""Saputit"", ""es_AR"": ""Saputit"", ""pt_BR"": ""Saputit""}"
n107350766,"{""en"": ""Nuwata"", ""es"": ""Nuwata"", ""pt"": ""Nuwata"", ""es_AR"": ""Nuwata"", ""pt_BR"": ""Nuwata""}"
n107350792,"{""en"": ""Tavani"", ""es"": ""Tavani"", ""pt"": ""Tavani"", ""es_AR"": ""Tavani"", ""pt_BR"": ""Tavani""}"
n107350802,"{""en"": ""Kugluktuk"", ""es"": ""Kugluktuk"", ""pt"": ""Kugluktuk"", ""es_AR"": ""Kugluktuk"", ""pt_BR"": ""Kugluktuk""}"
n107350814,"{""en"": ""Puvirnituq"", ""es"": ""Puvirnituq"", ""pt"": ""Puvirnituq"", ""es_AR"": ""Puvirnituq"", ""pt_BR"": ""Puvirnituq""}"
n107350826,"{""en"": ""Cape Dorset"", ""es"": ""Cape Dorset"", ""pt"": ""Cape Dorset"", ""es_AR"": ""Cape Dorset"", ""pt_BR"": ""Cape Dorset""}"
n107350836,"{""en"": ""Norman Wells"", ""es"": ""Norman Wells"", ""pt"": ""Norman Wells"", ""es_AR"": ""Norman Wells"", ""pt_BR"": ""Norman Wells""}"
n107350864,"{""en"": ""Inuvik"", ""es"": ""Inuvik"", ""pt"": ""Inuvik"", ""es_AR"": ""Inuvik"", ""pt_BR"": ""Inuvik""}"
n107350875,"{""en"": ""DeWette"", ""es"": ""DeWette"", ""pt"": ""DeWette"", ""es_AR"": ""DeWette"", ""pt_BR"": ""DeWette""}"
n107350898,"{""en"": ""Tsiigehtchic"", ""es"": ""Tsiigehtchic"", ""pt"": ""Tsiigehtchic"", ""es_AR"": ""Tsiigehtchic"", ""pt_BR"": ""Tsiigehtchic""}"
n107350928,"{""en"": ""Kangiqsujuaq"", ""es"": ""Kangiqsujuaq"", ""pt"": ""Kangiqsujuaq"", ""es_AR"": ""Kangiqsujuaq"", ""pt_BR"": ""Kangiqsujuaq""}"
n107350938,"{""en"": ""Lutselke"", ""es"": ""Lutselke"", ""pt"": ""Lutselke"", ""es_AR"": ""Lutselke"", ""pt_BR"": ""Lutselke""}"
n107350962,"{""en"": ""Fort Providence"", ""es"": ""Fort Providence"", ""pt"": ""Fort Providence"", ""es_AR"": ""Fort Providence"", ""pt_BR"": ""Fort Providence""}"
n107350981,"{""en"": ""Qikiqtarjuaq"", ""es"": ""Qikiqtarjuaq"", ""pt"": ""Qikiqtarjuaq"", ""es_AR"": ""Qikiqtarjuaq"", ""pt_BR"": ""Qikiqtarjuaq""}"
n107350994,"{""en"": ""Cape Dyer"", ""es"": ""Cape Dyer"", ""pt"": ""Cape Dyer"", ""es_AR"": ""Cape Dyer"", ""pt_BR"": ""Cape Dyer""}"
n107351058,"{""en"": ""Amadjuak"", ""es"": ""Amadjuak"", ""pt"": ""Amadjuak"", ""es_AR"": ""Amadjuak"", ""pt_BR"": ""Amadjuak""}"
n107351064,"{""en"": ""Fort Collinson"", ""es"": ""Fort Collinson"", ""pt"": ""Fort Collinson"", ""es_AR"": ""Fort Collinson"", ""pt_BR"": ""Fort Collinson""}"
n107351074,"{""en"": ""Pond Inlet"", ""es"": ""Pond Inlet"", ""pt"": ""Pond Inlet"", ""es_AR"": ""Pond Inlet"", ""pt_BR"": ""Pond Inlet""}"
n107351085,"{""en"": ""Buffalo River"", ""es"": ""Río Buffalo"", ""pt"": ""Rio do Búfalo"", ""es_AR"": ""Río Buffalo"", ""pt_BR"": ""Rio do Búfalo""}"
n107351113,"{""en"": ""Ellice River"", ""es"": ""Ellice River"", ""pt"": ""Ellice River"", ""es_AR"": ""Ellice River"", ""pt_BR"": ""Ellice River""}"
n107351123,"{""en"": ""Martin House"", ""es"": ""Martin House"", ""pt"": ""Martin House"", ""es_AR"": ""Martin House"", ""pt_BR"": ""Martin House""}"
n107351144,"{""en"": ""Wekweti"", ""es"": ""Wekweti"", ""pt"": ""Wekweti"", ""es_AR"": ""Wekweti"", ""pt_BR"": ""Wekweti""}"
